_id,Year,Ontario GHG ID,Facility Owner,Facility Name,Facility City,Facility Primary NAICS Code,Carbon dioxide (CO2) from non-biomass in CO2e (t),Carbon dioxide (CO2) from biomass in CO2e (t),Methane (CH4) in CO2e (t),Nitrous oxide (N2O) in CO2e (t),Sulphur hexafluoride (SF6) in CO2e (t),Hydrofluorocarbons (HFCs) in CO2e (t),Perfluorocarbons (PFCs) in CO2e (t),Nitrogen Trifluoride (NF3) in CO2e (t),Total CO2e from all sources in CO2e (t),Reporting Amount in CO2e (t),Verification Amount in CO2e (t),Accredited Verification Body,EPS Facility
2106,2018,1169,"Magellan Aerospace Limited, Haley","Magellan Aerospace, Haley",Haley,331529,6533.087,0,2.6943,35.7647,32821.87,117.91,0,0,39512,"39,512","39,512",RWDI AIR Inc.,
2107,2018,1170,McMaster University,MCMASTER UNIVERSITY,Hamilton,611310,37458,0,153.3462,280.116,0,0,0,0,37892,"37,892","37,892",Stantec Consulting Ltd,
2108,2018,1171,Real Alloy Canada Ltd.,Real Alloy Mississauga,Mississauga,331317,12373.98,0,5.0999,67.2235,0,0,0,0,12447,"12,447","12,447",,
2109,2018,1172,FCA Canada Inc.,Etobicoke Casting Plant,Toronto,331523,7838.9,0,3.15,43.4,0,0,0,0,7886,"7,886","7,886",,
2110,2018,1174,ConAgra DMAT ULC,ConAgra DMAT ULC,Dresden,311420,8968.4444,0,3.7107,48.8225,0,0,0,0,9021,"9,021","9,021",,
2111,2018,1175,Bartek Ingredients Inc.,Plant #1,Stoney Creek,325999,12545.644,0,5.2049,69.2292,0,0,0,0,12621,"12,621","12,621",,
2112,2018,1176,University of Waterloo,University of Waterloo-GHG,Waterloo,611310,35586.3,0,14.7221,205.5489,0,0,0,0,35807,"35,807","35,807",GHD,
2113,2018,1177,Darling International Canada Inc.,Dundas,Dundas,311614,23656.521,0,9.786,128.65,0,0,0,0,23795,"23,795","23,795",,
2114,2018,1178,Covanta Durham York Renewable Energy Limited Partnership,Durham York Energy Centre,Courtice,562210,69446.19,85624.92,1131.0222,2232.961,0,0,0,0,158436,"72,811","72,811",GHD Limited,
2115,2018,1179,Carleton University,Carleton university,Ottawa,611310,18372,0,7.56,106.0634,0,0,0,0,18486,"18,486","18,486",,
2116,2018,1180,"Hydro Extrusion Canada, Inc.",North York Division,Toronto,331317,18608,0,7.707,101.37,0,0,0,0,18718,"18,718","18,718",,
2117,2018,1181,University of Ottawa,Physical Resources Service,Ottawa,611310,18465.54,0,7.6401,106.5941,0,0,0,0,18580,"18,580","18,580",,
2118,2018,1182,Campbell Co. of Canada,PLANT 051 - Toronto,Etobicoke,311410,32374,0,115.6989,228.8482,0,0,0,0,32719,"32,719","32,719",GHD Limited,
2119,2018,1183,Revolution VSC Acquisition GP,TONOLLI CANADA,Mississauga,331490,22007.51,0,94.1598,51.336,0,0,0,0,22154,"22,154","22,062",,
2120,2018,1184,Roseburg Forest Products Canada Ltd.,Roseburg Forest Products Canada Ltd. (Pembroke MDF),Pembroke,321216,6993.62,73770.62,181.482,1649.2,0,0,0,0,82595,"8,825","8,825",,
2121,2018,1185,Great Lakes Copper Ltd.,Great Lakes Copper Ltd.,London,331420,13278.95,0,5.4936,72.292,0,0,0,0,13357,"13,357","13,357",,
2122,2018,1186,ArcelorMittal long Products Canada,ArcelorMittal long Products Canada - Hamilton East,Hamilton,331222,24372,0,10.08,132.68,0,0,0,0,24515,"24,515","24,515",,
2123,2018,1187,Hamilton Health Sciences Corporation,Juravinski Hospital and Cancer Center Cogeneration Plant,Hamilton,622111,23170,0,126.84,186,0,0,0,0,23483,"23,483","23,483",,
2124,2018,1188,Hamilton Health Sciences Corporation,Hamilton General Hospital Cogeneration Plant,Hamilton,622111,14818,0,81.06,120.9,0,0,0,0,15020,"15,020","15,020",,
2125,2018,1189,Vale Canada Limited,Port Colborne Refinery,Port Colborne,331410,17155.9,0,5.25,68.2,0,0,0,0,17230,"17,230","17,230",,
2126,2018,1191,ARLANXEO Canada Inc.,ARLANXEO WEST,Sarnia,325210,21848.005,0,1740.606,70.99,0,0,0,0,23660,"23,660","23,660",GHD Limited,
2127,2018,1192,Glencore Canada Corporation,Sudbury Operations Mines Mill - Onaping Area,Onaping,212232,13390.175,0,5.607,76.57,0,0,0,0,13473,"13,473","13,473",,
2128,2018,1193,Goldcorp Canada Limited - Red Lake Gold Mines,Red Lake Gold Mines,Balmertown,212220,17948.1509,0,7.4485,104.3166,0,0,0,0,18060,"18,060","18,060",,
2129,2018,1194,Apotex Inc.,Apotex Inc. Etobicoke site,Toronto,325410,12506.85,0,5.1744,68.076,0,0,0,0,12581,"12,581","12,581",,
2130,2018,1195,Agriville Farms Ltd,Agriville Farms Ltd,Kingsville,111419,22700.641,4495.801,39.606,190.65,0,0,0,0,27427,"22,931","22,931",,
2131,2018,1196,Mucci Farms Ltd,Mucci Farms Ltd.,Kingsville,111419,25488.02,0,20.349,151.9,0,0,0,0,25661,"25,661","25,661",Ruby Canyon Engineering,
2132,2018,1197,Southshore Greenhouses Inc.,Southshore Greenhouses Inc.,Kingsville,111419,16232.263,1151.386,14.469,108.81,0,0,0,0,17507,"16,356","16,356",,
2133,2018,1198,GOLDCORP CANADA LTD,Porcupine Gold Mines,South Porcupine,212220,10370.408,0,4.263,60.76,0,0,0,0,10436,"10,436","10,436",,
2134,2018,1199,Greenhill Produce (Thamesville) Ltd.,Greenhill Produce (2),Kent Bridge,111419,26541.56,0,10.92,151.9,0,0,0,0,26705,"26,705","26,705",GHD Limited,
2135,2018,1200,LANXESS Canada Co./Cie,Elmira Facility,Elmira,325999,9315.27,0,3.8535,50.685,0,0,0,0,9370,"9,370","9,370",,
2136,2018,1201,Soave Hydroponics Company,Great Northern Hydroponics,Kingsville,111419,34305.85,0,86.1,229.4,0,0,0,0,34622,"34,622","34,622",GHD Limited,
2137,2018,1203,Twin Peaks Hydroponics Inc.,Twin Peaks Hydroponics Inc.,Kingsville,111419,19279.37,0,7.98,111.6,0,0,0,0,19399,"19,399","19,399",,
2138,2018,1204,1808278 Ontario Inc.,1808278 Ontario Inc.,Kingsville,111419,17066.73,0,7.14,99.2,0,0,0,0,17174,"17,174","17,174",,
2139,2018,1205,DiCiocco Farms Eastside Inc,DiCiocco Farms Eastside Inc.,Leamington,111419,22912.31,0,9.45,133.3,0,0,0,0,23056,"23,056","23,056",,
2140,2018,1206,Cervini Farms (1993) Inc.,Cervini Farms (1993) Inc.,Leamington,111419,14516.9,0,5.67,80.6,0,0,0,0,14604,"14,604","14,604",,
2141,2018,1207,Canadian Mist Distillers Ltd.,Canadian Mist Distillers Limited,Collingwood,312140,11895.72,0,5.04,300.7,0,0,0,0,12202,"12,202","12,202",,
2142,2018,1208,Enwave Windsor Limited Partnership,Enwave Windsor Limited Parnership,Windsor,221330,12584.034,0,5.271,76.725,0,0,0,0,12667,"12,667","12,667",,
2143,2018,1209,Stackpole International,PM - Stratford,Stratford,333619,16817.25,0,6.93,93,0,0,0,0,16918,"16,918","16,918",,
2144,2018,1210,AMCO Farms Inc.,AMCO Farms Inc.,Leamington,111419,26254.56,0,10.92,151.9,0,0,0,0,26418,"26,418","26,418",GHD Limited,
2145,2018,1212,Imerys Talc Canada Inc.,Timmins Micronizing Plant,Timmins,212398,13082,0,5.418,71.3,0,0,0,0,13159,"13,159","13,159",,
2146,2018,1213,617885 Ontario Limited,617885 Ontario Limited o/a Jem Farms,Ruthven,111419,9085.88,0,3.78,52.7,0,0,0,0,9143,"9,143","9,143",,
2147,2018,1214,Mastron Enterprises LTD,Mastron Enterprises LTD,Ruthven,111419,20396.82,0,8.4,117.8,0,0,0,0,20524,"20,524","20,524",,
2148,2018,1215,Orangeline Farms Limited,Orangeline Farms Limited,Leamington,111419,11408.41,0,4.62,65.1,0,0,0,0,11479,"11,479","11,479",,
2149,2018,1216,The Ottawa Hospital,The Ottawa Hospital - Civic campus,Ottawa,622111,13901.96,0,5.754,80.2497,0,0,0,0,13988,"13,988","13,988",,
2150,2018,1217,1329606 Ontario Limited,1329606 Ontario Limited,Leamington,111419,16624.69,0,6.888,96.1,0,0,0,0,16728,"16,728","16,728",,
2151,2018,1218,Great Lakes Greenhouses Inc.,Great Lakes Greenhouses Inc.,Leamington,111419,26053,0,35.343,161.82,0,0,0,0,26251,"26,251","26,251","Ruby Canyon Engineering, Inc.",
2152,2018,1219,Goodyear Canada Inc.,Goodyear Canada Inc.,Napanee,326210,19684.94,0,8.148,108.5,0,0,0,0,19802,"19,802","19,802",,
2153,2018,1220,Kuntz Electroplating Inc.,KUNTZ ELECTROPLATING INC.,Kitchener,332810,12111.96,0,13.5345,70.37,0,0,0,0,12196,"12,196","12,196",,
2154,2018,1221,Sunrite Greenhouses Ltd.,Sunrite Greenhouses Ltd,Kingsville,111419,17099.959,0,13.692,101.68,0,0,0,0,17216,"17,216","17,216",,
2155,2018,1222,Nature Fresh Farms,Nature Fresh Plant 1,Leamington,111419,28340.393,20230.205,147.798,434.93,0,0,0,0,49154,"28,924","28,924","Ruby Canyon Engineering, Inc.",
2156,2018,1223,Nature Fresh Farms,Nature Fresh Plant 2,Leamington,111419,12009.282,0,5.019,72.85,0,0,0,0,12088,"12,088","12,088",,
2157,2018,1224,Zochem ULC,Zochem,Brampton,325189,20838.6,0,4.2,55.8,0,0,0,0,20899,"20,899","20,899",,
2158,2018,1225,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,Windsor,332810,28600.9535,0,11.8335,155.6981,0,0,0,0,28769,"28,769","28,769",GHD,
2159,2018,1226,Sunnybrook Health Sciences Centre,Sunnybrook Health Sciences Centre,Toronto,622111,24686.5,0,10.2144,142.507,0,0,0,0,24840,"24,840","24,840",,
2160,2018,1227,Ecotex Healthcare Linen Service LP,Ecotex Healthcare Linen Service LP,Mississauga,812320,9213,0,3.78,52.7,0,0,0,0,9270,"9,270","9,270",,
2161,2018,1228,Pomas Farms Inc,Pomas Farms Inc.,Staples,111419,26049.566,0,15.33,155,0,0,0,0,26220,"26,220","26,220","Ruby Canyon Engineering, Inc.",
2162,2018,1229,IKO Industries Ltd.,IKO Madoc,Madoc,212398,22195.8389,0,9.1913,121.3557,0,0,0,0,22327,"22,327","22,327",,
2163,2018,1230,IKO Industries Ltd.,IKO Hawkesbury,Hawkesbury,324122,11879.2242,0,4.8411,64.2847,0,0,0,0,11949,"11,949","11,949",,
2164,2018,1231,Platinum Produce Company,Platinum Produce,Blenheim,111419,25005.237,0,10.353,144.46,0,0,0,0,25161,"25,161","25,161","Ruby Canyon Engineering, Inc.",
2165,2018,1232,Kapital Produce Ltd,Kapital Produce Ltd,Ruthven,111419,16920.619,0,6.993,97.65,0,0,0,0,17026,"17,026","17,026",,
2166,2018,1233,St. David's Hydroponics Ltd.,St. David's Hydroponics,Niagara on the Lake,111419,19941,0,8.253,115.01,0,0,0,0,20065,"20,065","20,065",,
2167,2018,1234,Kimberly-Clark Inc.,"Kimberly Clark, Huntsville Mill",Huntsville,322121,15196.9754,0,6.2855,82.7204,0,0,0,0,15286,"15,286","15,286",,
2168,2018,1235,Magna International Inc,FORMET INDUSTRIES,St Thomas,336390,26221.4,0,10.857,142.6,0,0,0,0,26375,"26,375","26,375",GHD Limited,
2169,2018,1236,MSSC Canada,MSSC Canada,Chatham,336330,14350,0,5.943,78.12,0,0,0,0,14435,"14,435","14,435",,
2170,2018,1237,ASW Steel Inc.,ASW Steel Inc.,Welland,331110,16387.2226,0,4.7208,62.124,0,0,0,0,16455,"16,455","16,455",,
2171,2018,1239,J C Fresh Farms Ltd,J.C. Fresh Farms Ltd.,Kingsville,111419,14063.532,0,5.817,81.22,0,0,0,0,14151,"14,151","14,151",,
2172,2018,1240,BIOX Canada Limited,BIOX Canada Limited,Hamilton,325190,12505.2,0,5.166,68.2,0,0,0,0,12579,"12,579","12,579",,
2173,2018,1241,Sun Gro Farms Inc.,Sun Gro Farms Inc.,Kingsville,111419,11933.604,0,4.935,68.82,0,0,0,0,12008,"12,008","12,008",,
2174,2018,1242,Hendrickson Canada ULC,Hendrickson Springs,Stratford,332611,14389,0,5.9538,78.3361,0,0,0,0,14474,"14,474","14,474",,
2175,2018,1243,Axens Canada Specialty Aluminas Inc.,Brockville Activated Alumina Plant,Brockville,325999,10993.6,0,4.578,60.45,0,0,0,0,11059,"11,059","11,059",,
2176,2018,1244,Canadian General-Tower Ltd.,Canadian General-Tower Ltd.,Cambridge,326114,14924.72,0,6.174,81.22,0,0,0,0,15013,"15,013","15,013",,
2177,2018,1245,Panolam Industries Ltd.,Panolam Industries Ltd.,Huntsville,321216,19493,39288,272.223,625.89,0,0,0,0,59680,"20,392","20,392",,
2178,2018,1246,Markham District Energy Inc.,Warden Energy Centre,Markham,221330,23004.03,0,91.35,167.4,0,344.903,0,0,23608,"23,608","23,263",,
2179,2018,1247,Matalco Inc.,Matalco Inc.,Brampton,331317,24620,0,9.912,139.81,0,0,0,0,24770,"24,770","24,770",GHD,
2180,2018,1248,PepsiCo Canada ULC,Cambridge Manufacturing,Cambridge,311919,21921,0,9.072,119.35,0,0,0,0,22050,"22,050","22,050",,
2181,2018,1249,Molson Coors Canada,Toronto Brewery,Toronto,312120,15679.58,0,6.384,84.94,0,0,0,0,15771,"15,771","15,771",GHD Limited,
2182,2018,1250,Columbia Forest Prodcuts Ltd.,Levesque Plywood Ltd.,Hearst,321211,15538,0,6.426,84.63,0,0,0,0,15630,"15,630","15,630",,
2183,2018,1251,"Genpak, Division of Great Pacific Enterprises LP",GENPAK MISSISSAUGA,Mississauga,326140,13550,0,5.67,74.4,0,0,0,0,13631,"13,631","13,631",,
2184,2018,1252,Hartmann Canada Inc.,Hartmann North America,Brantford,322299,14689,0,6.0774,79.98,0,0,0,0,14776,"14,776","14,776",,
2185,2018,1254,"St. Joseph's Healthcare Hamilton, A Division of St. Joseph's Health System",St. Joseph's Healthcare Hamilton,Hamilton,622111,9564.0256,0,3.9564,55.211,0,0,0,0,9624,"9,624","9,624",,
2186,2018,1255,Patriot Forge Co.,Brantford Facility,Brantford,332113,26954.3332,0,11.1531,146.723,0,0,0,0,27113,"27,113","27,113",GHD,
2187,2018,1256,Ontario Lottery and Gaming and Gaming Corporation operating as Niagara Fallsview Casino Resort,Fallsview Casino Resort,Niagara Falls,721120,12702.15,0,5.1963,72.5605,0,0,0,0,12780,"12,780","12,780",,
2188,2018,1257,Compass Minerals Canada Corporation,GODERICH PLANT,Goderich,212393,18924.73,0,7.77,108.5,0,0,0,0,19041,"19,041","19,041",,
2189,2018,1258,William Osler Health System,Brampton Civic Hospital,Brampton,622111,10891.012,0,4.7229,76.725,0,0,0,0,10973,"10,973","10,973",,
2190,2018,1259,"Dofasco Inc., Stelco Inc.",Baycoat,Hamilton,332810,26680,0,11.046,145.39,0,0,0,0,26837,"26,837","26,837",,
2191,2018,1260,Metex Heat Treating Ltd.,Metex Heat Treating Ltd.,Brampton,332810,11749,0,4.6221,60.791,0,0,0,0,11815,"11,815","11,815",,
2192,2018,1261,Owens Corning Insulating Systems Canada LP,Toronto Plant,Toronto,327990,16622.64,0,6.7935,89.6179,0,0,0,0,16720,"16,720","16,720",,
2193,2018,1262,Skyjack Inc.,Skyjack Inc.,Guelph,333920,14222,0,5.8842,77.407,0,0,0,0,14306,"14,306","14,306",,
2194,2018,1263,Owens Corning Composite Materials Canada LP,Guelph Glass Plant,Guelph,327214,12312.4424,0,5.0757,66.805,0,0,0,0,12385,"12,385","12,385",,
2195,2018,1265,Hamilton Utilities Corp.,energy centre,Hamilton,221112,7438.54,0,40.7505,60.14,0,0,0,0,7540,"7,540","7,540",,
2196,2018,1266,Welded Tube of Canada Corp,Welded Tube (Q&T Plant),Welland,331210,11548.8503,0,4.7775,62.868,0,0,0,0,11617,"11,617","11,617",,
2197,2018,1269,Ferrero Canada Limited,Ferrero Canada Limited,Brantford,311351,24077.6,0,9.954,131.13,0,0,0,0,24219,"24,219","24,219",,
2198,2018,1271,Air Liquide Canada Inc.,Air Liquide Canada - Hamilton (ASU and H2),Hamilton,325120,12080,0,2.163,30.38,0,0,0,0,12113,"12,113","12,113",,
2199,2018,1284,Hydro One Networks Inc.,Hydro One Networks,Toronto,221121,0,0,0,0,56117.2,0,0,0,56554,"56,554","56,554",GHD Limited,
2200,2018,1294,Rosa Flora Growers Limited,Rosa Flora Growers Limited,Dunnville,111422,18528.845,5202.824,69.258,188.17,0,0,0,0,23990,"18,787","18,787",,
2201,2018,1328,Upfield Canada Inc,Rexdale Plant,Rexdale,311990,8195,0,3.381,44.64,0,0,0,0,8244,"8,244","8,244",,
2202,2018,1333,2333281 Ontario Limited,Truly Green Farms,Chatham,111419,14259.91,0,5.88,83.7,0,0,0,0,14350,"14,350","14,350",,
2203,2018,1334,Allegro Acres Inc,Allegro Acres Inc.,Ruthven,111419,12550.48,0,5.25,71.3,0,0,0,0,12628,"12,628","12,628",,
2204,2018,1339,Lakeridge Health,Lakeridge Health Oshawa,Oshawa,622111,13340.1439,0,5.7141,89.497,0,0,0,0,13436,"13,436","13,436",,
2205,2018,1340,Linamar Gear,Linamar Gear,Guelph,332710,10626.94,0,4.2861,56.389,0,0,0,0,10688,"10,688","10,688",,
2206,2018,1341,Sun-Brite Foods Inc.,Sun-Brite Foods Inc.,Ruthven,311420,12072.67,0,5.04,65.1,0,0,0,0,12143,"12,143","12,143",,
2207,2018,1342,Signature Aluminum Canada Inc.,Pickering,Pickering,331317,15232,0,6.3,83.7,0,0,0,0,15322,"15,322","15,322",,
2208,2018,1344,3M Canada Company,3M BROCKVILLE 501,Brockville,322220,13723.12,0,5.67,73.47,0,0,0,0,13803,"13,803","13,803",,
2209,2018,1345,Ontario Clean Water Agency,G.E. Booth (Lakeview) Wastewater Treatment Facility,Mississauga,221320,4880,71691.6179,1450.7376,13261.6097,0,0,0,0,91284,"19,593","19,593",,
2210,2018,1346,SUPER-PUFFT SNACKS CORPORATION,SUPER-PUFFT SNACKS CORPORATION,Mississauga,311919,13706.9,0,5.67,74.4,0,0,0,0,13787,"13,787","13,787",,
2211,2018,1347,Halton Healthcare Services Corporation,Oakville Trafalgar Memorial Hospital,Oakville,622111,13877.2178,0,5.7414,80.104,0,0,0,0,13964,"13,964","13,964",,
2212,2018,1348,Thunder Bay Regional Health Sciences Centre,980 Oliver Road,Thunder Bay,622111,12773.7783,0,5.2857,73.749,0,0,0,0,12853,"12,853","12,853",,
2213,2018,1350,Ottawa Health Sciences Center Inc.,Ottawa Health Sciences Center Hospitals,Ottawa,622111,4686.66,0,1.9383,27.063,0,0,0,0,19701,"4,716","4,716",,
2214,2018,1354,Canada Malting Co Ltd.,"Canada Malting, Thunder Bay",Thunder Bay,311214,19059.049,0,7.938,104.78,0,0,0,0,19172,"19,172","19,172",,
2215,2018,1356,Alamos Gold Incorporated,Young-Davidson,Matachewan,212220,13986.731,0,4.704,311.24,0,0,0,0,14303,"14,303","14,303",,
2216,2018,1357,Greenfield South Power Corporation,Green Electron Power Plant,Courtright,221119,145449.6,0,796.7883,1176.3353,0,0,0,0,147423,"147,423","147,423",GHD Limited,
2217,2018,1361,Kaiser Aluminum Canada Limited,Kaiser Aluminum Canada Limited,London,331317,18215.463,0,7.539,99.2,0,0,0,0,18323,"18,323","18,323",,
2218,2018,1363,LCY Biosciences,BAS Succinic Acid Facility,Sarnia,325190,0,0,0,0,0,0,0,0,10428, -   , -   ,,
2219,2018,1367,North Bay Regional Health Centre,NBRHC,North Bay,622111,12016.38,0,2.667,37.355,0,0,0,0,12057,"12,057","12,057",,
2220,2018,1368,Cameco Corporation,Port Hope Conversion Facility,Port Hope,331410,21853,0,9.03,117.8,0,0,0,0,21980,"21,980","21,980",,
2221,2018,1369,Continuous Colour Coat Limited,MSC Toronto,Etobicoke,332810,12212.14,0,5.0528,66.4795,0,0,0,0,12284,"12,284","12,284",,
2222,2018,1371,Gay Lea Foods Cooperative Ltd.,Guelph,Guelph,311515,10578.086,0,4.368,57.66,0,0,0,0,10641,"10,641","10,641",,
2223,2018,1372,Parmalat Canada Inc.,Winchester,Winchester,311515,21391,0,8.841,116.56,0,0,0,0,21517,"21,517","21,517",,
2224,2018,1373,GP North Woods LP,Englehart Oriented Strand Board Plant,Englehart,321217,10256,39.676,271.005,586.21,0,0,0,0,11153,"11,114","11,114",,
2225,2018,1374,Atlantic Power LP,Calstock Power Plant,Hearst,221119,18821.49,206242.94,1489.803,2881.45,0,0,0,0,229436,"23,193","23,193",,
2226,2018,1376,Suntastic Hothouse Inc.,Main Greenhouses,Exeter,111419,9930.087,13356.703,94.017,235.6,0,0,0,0,23617,"10,260","10,260",,
2227,2018,1379,City of Toronto,Ashbridges Bay Treatment Plant,Toronto,221320,12889,40043,5.3319,70.153,0,0,0,0,53008,"12,965","12,965",,
2228,2018,1380,City of Toronto,Highland Creek Treatment Plant,Toronto,221320,20994,16405,129.4209,351.943,0,0,0,0,37881,"21,476","21,476",,
2229,2018,1381,Fearmans Pork-Sofina Foods Inc.,Fearmans Pork-Sofina Foods Inc.,Burlington,311614,14008.8286,0,5.796,76.26,0,0,0,0,14091,"14,091","14,091",,
2230,2018,1384,K+S Windsor Salt Ltd.,Windsor Plant,Windsor,212393,39217.57,0,48.9264,230.547,0,0,0,0,39498,"39,498","39,498",GHD,
2231,2018,1385,Atlantic Packaging Products Ltd.,Whitby,Whitby,322121,4610,64431,1.9068,25.11,0,0,0,0,69069,"4,638","4,638",,
2232,2018,1386,The Procter & Gamble Company,Belleville,Belleville,339990,16592,0,6.8649,90.334,0,0,0,0,16690,"16,690","16,690",,
2233,2018,1387,Kraft Heinz Canada ULC,Ingleside Plant,Ingleside,311515,18826.399,0,7.581,106.95,0,0,0,0,18941,"18,941","18,941",,
2234,2018,1395,Klassen Greenhouse Farms Inc.,Klassen Greenhouse Farms,Cottam,111419,11255.576,0,4.662,65.1,0,0,0,0,11326,"11,326","11,326",,
2235,2018,1396,Cargill Limited,Guelph Beef,Guelph,311611,11137.722,0,4.599,60.76,0,0,0,0,11204,"11,204","11,204",,
2236,2018,1397,Envirofresh Produce Inc.,Envirofresh Produce Inc.,Sombra,111419,9768.88,0,3.99,55.8,0,0,0,0,9829,"9,829","9,829",,
2237,2018,1400,Bombardier Inc.,Toronto Site,Toronto,336410,16338.76,0,5.25,62,0,0,0,0,16407,"16,407","16,407",,
2238,2018,1402,Meridian Technologies Inc.,Meridian Lightweight Technologies Inc,Strathroy,331523,5563.453,0,2.31,30.38,11118.28,0,0,0,16715,"16,715","16,715",,
2239,2018,1403,Meridian Technologies Inc.,Meridian Lightweight Technologies Inc. Plant E,Strathroy,331523,4409.319,0,1.827,23.87,10778.9,0,0,0,15214,"15,214","15,214",,
2240,2018,1404,Corporation of the City of London,Greenway Pollution Control Centre,London,221320,926,27874,1.575,13265.055,0,0,0,0,42067,"14,193","14,193",,
2241,2018,1406,Certainteed Corp Insulation Group,CertainTeed Insulation Ottawa,Ottawa,325220,10810.04,0,4.368,57.35,0,0,0,0,10872,"10,872","10,872",,
2242,2018,1407,New Gold Inc.,Rainy River Mine,Emo,212220,4550.917,0,1.68,106.64,0,0,0,0,4660,"4,660","4,660",,
2243,2018,1408,3M Canada Company,LONDON,London,322220,10065.72,0,4.2,55.8,0,0,0,0,10126,"10,126","10,126",,
2244,2018,1409,Cameco Corporation,BLIND RIVER REFINERY,Blind River,325189,11312.084,0,4.5843,60.698,0,0,0,0,11378,"11,378","11,378",,
2245,2018,1410,North American Palladium Limited,Lac Des Iles Mine Ltd.,Thunder Bay,212299,14677,0,5.292,338.83,0,0,0,0,15022,"15,022","15,022",,
2246,2018,1411,NATT Tools Group Inc.,NATT Tools Group Inc.,Hamilton,331221,10253.52,0,4.242,55.831,0,0,0,0,10314,"10,314","10,314",,
2247,2018,1412,Max Aicher (North America) Limited,Max Aicher (North America) Limited,Hamilton,331110,16184.3,0,6.699,88.04,0,0,0,0,16280,"16,280","16,280",,
2248,2018,1413,Eacom Timber Corporation,Elk Lake Planing Mill,Elk Lake,321111,9395.3073,24947.29,177.0831,750.1805,0,0,0,0,35270,"10,323","10,323",,
2249,2017,1001,ADM Agri-Industies Company,ADM AGRI-INDUSTRIES - ADM Windsor,Windsor,311224,64097.8545,0,26.5209,348.936,0,0,0,0,64474,"64,474","64,474",GHD Limited,
2250,2017,1002,Air Products Canada Ltd.,Corunna Hydrogen Facility,Corunna,325120,607710.64,0,0,0,0,0,0,0,607711,"607,711","607,711",Stantec Consulting Ltd.,
2251,2017,1003,Emerald Energy From Waste Inc.,Emerald Energy from Waste Inc.,Brampton,562210,80688,67629.4,992.943,1169.63,0,0,0,0,150480,"82,851","82,851",Stantec,
2252,2017,1005,ArcelorMittal Dofasco G.P.,ArcelorMittal Dofasco,Hamilton,331110,4872455.553,0,15728.9979,3406.962,2490.38,0,0,0,4894082,"4,894,082","4,878,612",,
2253,2017,1006,Atlantic Packaging Products Ltd.,111 Progress,Scarborough,322130,48373,16681,20.0151,263.345,0,0,0,0,65338,"48,657","48,657",GHD,
2254,2017,1007,Atlantic Power LP,Kapuskasing Power Plant,Kapuskasing,221112,118.4347,0,0.0483,0.651,0,0,0,0,120,120,120,GHD Limited,
2255,2017,1008,Atlantic Power LP,Nipigon Power Plant,Nipigon,221112,121.3336,0,0.0504,0.651,0,0,0,0,123,123,123,GHD Limited,
2256,2017,1009,Atlantic Power LP,North Bay Power Plant,North Bay,221112,75.9099,0,0.0315,0.403,0,0,0,0,77,77,77,GHD Limited,
2257,2017,1010,Atlantic Power LP,Tunis Power Plant,Tunis,221112,282.5403,0,0.1176,1.55,0,0,0,0,285,285,285,GHD Limited,
2258,2017,1011,Brampton Brick Limited,Brampton Brick Limited,Brampton,327120,72357,0,16.17,213.9,0,0,0,0,72588,"72,588","72,588",Internat Energy Solutions Canada Inc.,
2259,2017,1012,Brighton Beach Power L.P.,Brighton Beach Power,Windsor,221112,49644.41,0,270.2826,400.675,0,0,0,0,50316,"50,316","50,316",Internat Energy Solutions Canada,
2260,2017,1013,Brock University,Brock University,St. Catharines,611310,27138.0224,0,11.3432,155.1426,0,0,0,0,27305,"27,305","27,305",KPMG PRI,
2261,2017,1014,Lake Superior Power,Lake Superior Power,Sault Ste Marie,221112,287.5735,0,1.575,2.325,0,0,0,0,292,292,292,Stantec,
2262,2017,1016,Bunge Canada,Bunge Canada Holdings I ULC,Hamilton,311224,49361.49,0,20.4225,268.708,0,0,0,0,49651,"49,651","49,651",Internat Energy Solutions,
2263,2017,1017,Cabot Canada Limited,Cabot Canada Limited,Sarnia,325189,203334.72,0,1.05,12.4,0,0,0,0,203349,"203,349","203,349",Internat Energy Solutions Canada,
2264,2017,1018,CGC Inc.,CGC Hagersville Plant,Hagersville,327420,73916.0495,0,30.9057,423.305,0,0,0,0,74371,"74,371","74,371",Internat Energy Solutions Canada Inc.,
